ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1141,0.002,0.000,0.002,0.000,{method 'argmin' of 'numpy.ndarray' objects}
2298,0.006,0.000,0.006,0.000,{method 'argsort' of 'numpy.ndarray' objects}
70952,0.071,0.000,0.071,0.000,{method 'astype' of 'numpy.ndarray' objects}
24712,0.026,0.000,0.832,0.000,{method 'clip' of 'numpy.ndarray' objects}
817906,0.775,0.000,0.775,0.000,{method 'copy' of 'numpy.ndarray' objects}
2346,0.002,0.000,0.002,0.000,{method 'flatten' of 'numpy.ndarray' objects}
8747,0.007,0.000,0.261,0.000,{method 'max' of 'numpy.ndarray' objects}
9888,0.011,0.000,0.408,0.000,{method 'min' of 'numpy.ndarray' objects}
18768,0.018,0.000,0.018,0.000,{method 'nonzero' of 'numpy.ndarray' objects}
93853,0.058,0.000,0.058,0.000,{method 'ravel' of 'numpy.ndarray' objects}
164846,0.321,0.000,0.321,0.000,{method 'reshape' of 'numpy.ndarray' objects}
10479,0.018,0.000,0.018,0.000,{method 'sort' of 'numpy.ndarray' objects}
23140,0.032,0.000,0.032,0.000,{method 'take' of 'numpy.ndarray' objects}
8,0.053,0.007,0.053,0.007,{method 'tobytes' of 'numpy.ndarray' objects}
1165,0.004,0.000,0.004,0.000,{method 'tolist' of 'numpy.ndarray' objects}
1572,0.003,0.000,0.003,0.000,{method 'transpose' of 'numpy.ndarray' objects}
35644/33330,0.026,0.000,0.203,0.000,{method 'view' of 'numpy.ndarray' objects}
761133,1.297,0.000,1.451,0.000,{built-in method numpy.array}
906366,1.338,0.000,1.349,0.000,{built-in method numpy.asarray}
312243,0.172,0.000,0.211,0.000,{built-in method numpy.asanyarray}
39894,0.063,0.000,0.063,0.000,{built-in method numpy.arange}
59796,0.672,0.000,0.672,0.000,{built-in method numpy.zeros}
192841,0.123,0.000,0.123,0.000,{built-in method numpy.empty}
1291691/938923,2.192,0.000,8.984,0.000,{built-in method numpy.core._multiarray_umath.implement_array_function}
22089,0.010,0.000,0.010,0.000,{built-in method numpy.core._multiarray_umath.normalize_axis_index}
18768,0.034,0.000,0.034,0.000,{built-in method numpy.frompyfunc}
46280,0.036,0.000,0.036,0.000,{built-in method numpy.seterrobj}
92560,0.018,0.000,0.018,0.000,{built-in method numpy.geterrobj}
3144,0.005,0.000,0.005,0.000,{method 'item' of 'numpy.generic' objects}
10,0.000,0.000,0.000,0.000,{method 'astype' of 'numpy.generic' objects}
24561/18273,0.040,0.000,0.112,0.000,{method 'view' of 'numpy.generic' objects}
175960,1.348,0.000,1.348,0.000,{method 'reduce' of 'numpy.ufunc' objects}
23460,0.101,0.000,0.101,0.000,{method 'outer' of 'numpy.ufunc' objects}
157563,0.027,0.000,0.027,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/multiarray.py:148(concatenate)
18768,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/multiarray.py:80(empty_like)
212250,0.038,0.000,0.038,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/multiarray.py:736(dot)
122068,0.019,0.000,0.019,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/multiarray.py:1071(copyto)
1157,0.002,0.000,0.012,0.000,<__array_function__ internals>:2(argsort)
6960,0.008,0.000,0.050,0.000,<__array_function__ internals>:2(sort)
24712,0.071,0.000,0.806,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:125(_clip)
24712,0.330,0.000,0.330,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:106(_clip_dep_invoke_with_casting)
49424,0.030,0.000,0.036,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:101(_clip_dep_is_byte_swapped)
49424,0.157,0.000,0.369,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:91(_clip_dep_is_scalar_nan)
23812,0.013,0.000,0.133,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:60(_all)
7789,0.004,0.000,0.051,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:54(_any)
9888,0.006,0.000,0.398,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:42(_amin)
8747,0.004,0.000,0.254,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/_methods.py:38(_amax)
50996,0.066,0.000,0.093,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:3127(ndim)
50996,0.007,0.000,0.007,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:3123(_ndim_dispatcher)
10,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2933(prod)
10,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2928(_prod_dispatcher)
13430,0.018,0.000,0.102,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2763(amin)
13430,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2758(_amin_dispatcher)
15754,0.019,0.000,0.097,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2638(amax)
15754,0.002,0.000,0.002,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2633(_amax_dispatcher)
1,0.035,0.035,0.035,0.035,{built-in method _posixsubprocess.fork_exec}
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1358(_get_handles)
13,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1471(<genexpr>)
1,0.000,0.000,0.082,0.082,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1412(_execute_child)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1555(_handle_exitstatus)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1608(_try_wait)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1621(_wait)
1,0.000,0.000,0.208,0.208,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1662(_communicate)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1764(_save_input)
1165,0.028,0.000,0.076,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/annotation.py:10(__init__)
1165,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/annotation.py:31(add)
6960,0.044,0.000,0.173,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/annotation.py:62(score)
1157,0.002,0.000,0.073,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/annotation.py:108(bbox)
1157,0.023,0.000,0.071,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/site-packages/openpifpaf/annotation.py:113(bbox_from_keypoints)
3894,0.013,0.000,0.015,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/weakref.py:44(__new__)
3144,0.007,0.000,0.007,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/weakref.py:66(__call__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:240(_cleanup)
1,0.000,0.000,0.082,0.082,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:681(__init__)
1,0.000,0.000,0.208,0.208,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:920(communicate)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:994(_remaining_time)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1002(_check_timeout)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/subprocess.py:1014(wait)
2,0.000,0.000,0.000,0.000,{method 'register' of 'select.poll' objects}
2,0.000,0.000,0.000,0.000,{method 'unregister' of 'select.poll' objects}
1,0.207,0.207,0.207,0.207,{method 'poll' of 'select.poll' objects}
1,0.000,0.000,0.000,0.000,{built-in method select.poll}
146331,0.042,0.000,0.042,0.000,{built-in method math.cos}
123165,0.012,0.000,0.012,0.000,{built-in method math.factorial}
1149,0.001,0.000,0.001,0.000,{built-in method math.gcd}
139668,0.058,0.000,0.058,0.000,{built-in method math.radians}
146331,0.023,0.000,0.023,0.000,{built-in method math.sin}
244,0.000,0.000,0.000,0.000,{built-in method math.sqrt}
4,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:21(_fileobj_to_fd)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:63(__init__)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:66(__len__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:199(__enter__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:202(__exit__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:209(__init__)
4,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:215(_fileobj_lookup)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:234(register)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:247(unregister)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:268(close)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:272(get_map)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:275(_key_from_fd)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:347(__init__)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:351(register)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:365(unregister)
1,0.000,0.000,0.207,0.207,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/selectors.py:402(select)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:413(<listcomp>)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:411(_mk_bitmap)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:423(_simple)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:453(_get_iscased)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:461(_get_literal_prefix)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:492(_get_charset_prefix)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:536(_compile_info)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:595(isstring)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:598(_code)
1,0.000,0.000,0.001,0.001,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:759(compile)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:76(__init__)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:81(groups)
5,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:111(__init__)
10,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:160(__len__)
75,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:164(__getitem__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:168(__setitem__)
32,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:172(append)
5/1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:174(getwidth)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:224(__init__)
45,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:233(__next)
8,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:249(match)
39,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:254(get)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:286(tell)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:408(_uniq)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:411(_parse_sub)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:469(_parse)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:897(fix_flags)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_parse.py:913(parse)
7900,0.007,0.000,0.008,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/traceback.py:289(walk_stack)
342028,0.231,0.000,0.901,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/re.py:170(match)
1580,0.001,0.000,0.006,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/re.py:232(compile)
343608,0.295,0.000,0.425,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/re.py:271(_compile)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:18(_is_descriptor)
7,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:26(_is_dunder)
7,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:34(_is_sunder)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:64(__init__)
7,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:70(__setitem__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:125(__prepare__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:152(<dictcomp>)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:177(<setcomp>)
3,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:198(<genexpr>)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:135(__new__)
356860,0.230,0.000,0.321,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:284(__call__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:335(__getattr__)
8,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:376(__setattr__)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:453(_find_data_type)
2,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:442(_get_mixins_)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:474(_find_new_)
356860,0.092,0.000,0.092,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:526(__new__)
5/1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:71(_compile)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/enum.py:836(__and__)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:276(_optimize_charset)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/sre_compile.py:249(_compile_charset)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/threading.py:75(RLock)
382771,0.697,0.000,0.791,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:81(__init__)
382771/376874,0.408,0.000,2.109,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:107(__enter__)
382771/376874,0.481,0.000,1.479,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:116(__exit__)
382771,0.323,0.000,1.114,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:237(helper)
1580,0.001,0.000,0.110,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:376(_exit_wrapper)
1580,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:374(_create_exit_wrapper)
3160,0.004,0.000,0.004,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:387(__init__)
1580,0.004,0.000,0.101,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:417(enter_context)
1580,0.004,0.000,0.008,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:456(_push_cm_exit)
1580,0.002,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:462(_push_exit_callback)
3160,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:478(__enter__)
3160,0.013,0.000,0.126,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:481(__exit__)
3160,0.003,0.000,0.003,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:696(__init__)
3160,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:699(__enter__)
3160,0.001,0.000,0.001,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/contextlib.py:702(__exit__)
9,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/functools.py:37(update_wrapper)
9,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/functools.py:67(wraps)
1,0.000,0.000,0.001,0.001,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/importlib/__init__.py:109(import_module)
1,0.000,0.000,0.000,0.000,/home/wayexists/miniconda3/envs/fall_detection/lib/python3.7/warnings.py:165(simplefilter)
